Date,AGG,BWX,IWF,IWD,IWO,IWN,EFA,EEM
2013-11-30,-0.002485992742600196,-0.01353324740747519,0.02743429879768078,0.027228734289330703,0.04134750575062607,0.0377455135957534,0.005464337924659057,-0.0025908150741706937
2013-12-31,-0.007653698136935172,-0.003861430042703784,0.024555756324318834,0.018824559423873843,0.017113167363679294,0.013754899968778878,0.01298312943292057,-0.012987008338807837
2014-01-31,0.01933931999602212,0.008136607897085923,-0.025371216981511235,-0.030105409893423807,-0.013945778520168428,-0.03254163420715894,-0.04379665885801565,-0.07810581696310337
2014-02-28,0.0018497779444386353,0.02206883297954798,0.051288466735690985,0.04284571106272539,0.04762614794257325,0.045587556420793485,0.06131114767325618,0.03377857641092352
2014-03-31,-0.0014214500550320253,0.0019462225134252442,-0.013564220000858884,0.019222770522389077,-0.025916273155418446,0.008400321271477384,-0.004591994286117118,0.03875359223260344
2014-04-30,0.008163736078240502,0.009851141747536207,0.004011231050280006,0.014130793786035323,-0.04964350695859687,-0.021774983435255302,0.01666631582640421,0.0078028341775027155
2014-05-31,0.011868483322963197,0.0021546476419520566,0.03036928932556182,0.01406864371119454,0.009761004716214883,0.005900970378747372,0.0159547184898714,0.029518632586572835
2014-06-30,-0.0006405303125147643,0.01597317428469336,0.01905136389422135,0.02551923737358619,0.061910230666686994,0.044401785095063984,-0.014983504047262786,0.015981352029630802
2014-07-31,-0.002412559643916623,-0.014043083327507921,-0.018695194932488945,-0.022119309829673584,-0.062202251946510745,-0.06672462747342245,-0.002115267214964689,0.02166594196670668
2014-08-31,0.011451232166131753,0.003624158166688485,0.04894003267218894,0.04179423358838186,0.056761597342182224,0.04915979747278687,0.001801991671581904,0.028297683467282564
2014-09-30,-0.006084704054377665,-0.044470175145440605,-0.01737228107749289,-0.024844505484385992,-0.053011868687358854,-0.06951766526166514,-0.03882466493993564,-0.07767408554030764
2014-10-31,0.010681198509024714,-0.0021980768715755827,0.028498972756541896,0.02589140479997476,0.06292649134724315,0.0732489220828676,-0.0026513148572767653,0.014196415737190327
2014-11-30,0.006557867097943149,-0.012973357288711296,0.03288651776833351,0.022015826990164244,0.007556215090722018,-0.00379697563913306,0.0006256017681103287,-0.015421436080203632
2014-12-31,-0.00269044910082461,-0.018437034372594252,-0.0148378333233532,-0.00047862823544431166,0.026753940762797024,0.019859758948845174,-0.04922672808041895,-0.053252952827778643
2015-01-31,0.026577068238962775,-0.007570795963568133,-0.0108979629268251,-0.03383903823159984,-0.02048237719778201,-0.03639076738063174,0.01608737847229169,0.007412815444217902
2015-02-28,-0.010500122026334435,-0.010833874128365673,0.06591649823409718,0.047667013069859765,0.07217267524758397,0.04643086089953807,0.06337781017276867,0.04407989713948046
2015-03-31,0.003640818319228911,-0.013922578605601865,-0.014937473950113134,-0.01884652671613407,0.01609094865693894,0.01315384727106439,-0.014285710755766456,-0.01497296715396057
2015-04-30,-0.003448706505695842,0.019578241173215494,0.008709567261425466,0.013819303397051508,-0.027553899335498122,-0.01754361621389111,0.03646579882131462,0.06852723702238928
2015-05-31,-0.0043389064832114466,-0.03231117183086696,0.013170781609901372,0.012405260823947328,0.03610029707913909,0.007525346460474758,0.001954373182085023,-0.04104450635130341
2015-06-30,-0.0107784370119961,-0.00744126630692632,-0.017465122918531306,-0.020231687665129727,0.014304548465176925,0.0020640021701126,-0.047268719677372895,-0.036478732228024446
2015-07-31,0.008503852953676727,-0.002114611299674163,0.03050176452017106,-0.0023267583922919055,0.0023937208764406304,-0.03373866873003062,0.03754583851212834,-0.05612774003033816
2015-08-31,-0.003317040526096049,-0.0019263565762115409,-0.057776787709169275,-0.05305796229281001,-0.07404370565457763,-0.043660367821276025,-0.07425135877572298,-0.08836206247381562
2015-09-30,0.008020584316054569,0.00501821064831387,-0.02922731391860689,-0.03606486555677335,-0.0643903288004789,-0.03842066105320607,-0.04418874606286649,-0.031323727383565036
2015-10-31,0.0008533343675638516,0.004225411509532151,0.09053858993040942,0.08109173866494035,0.05821859201243673,0.05906059595354152,0.0661202488409518,0.06375838602696504
2015-11-30,-0.003983973437418187,-0.024096707876876233,0.0030666846829072725,0.004486999189023733,0.03687761468333606,0.029662376857159556,-0.0075276189582099695,-0.025236551499778437
2015-12-31,-0.005398810036997159,0.011757797119860802,-0.018935083962359545,-0.028588690112310133,-0.05103186321118591,-0.06078276182333753,-0.03182180408729485,-0.05295671127549206
2016-01-31,0.017949846803756886,0.0029052055878397987,-0.05320263571948802,-0.04645024457435176,-0.10331512177600488,-0.05896303580572293,-0.04687921631204561,-0.035526866715823835
2016-02-29,0.006767349768836306,0.03302467532608744,0.0,0.0,-0.008432309382285785,0.006052522917642689,-0.03334525153770751,-0.00817811100096344
2016-03-31,0.00882475229253088,0.04206379159138729,0.06341264117405987,0.06602637242999898,0.07402589204913168,0.0779734127710785,0.0658212678097887,0.12961750107374348
2016-04-30,0.002554401328259237,0.01524909523329998,-0.005561560948510014,0.027356225936393308,0.01300694871526309,0.02575972670426796,0.02221835100983771,0.004087606644989972
2016-05-31,0.0002899080135154719,-0.02686006423148679,0.01962358781488449,0.014669590257226028,0.027671571173550014,0.01786261976791792,-0.0008555796109045444,-0.036929185232613015
2016-06-30,0.019228379565220166,0.037770756802482985,-0.004364803397775452,0.008401176795860499,-0.004354621325390884,0.0043357680370310625,-0.04385081579321293,0.03743970673634056
2016-07-31,0.005532234547122927,0.011198190125355056,0.04344373003651314,0.02276451213373787,0.060504721098899594,0.047178492807896655,0.061146293667579954,0.062121463937698795
2016-08-31,-0.002103023960284389,-0.011420654983575584,-0.001222767995677887,0.013776955803631585,0.01432039927780604,0.03055793604667545,0.005341224347306772,0.008837609442942762
2016-09-30,0.0004994429840796677,0.009627047252406928,-9.598491979101453e-05,-0.007237139411266469,0.012512008583036582,0.0038332771258038356,0.013367744055710729,0.02518480766124176
2016-10-31,-0.008129393002697327,-0.041955449549920365,-0.020331191691218553,-0.010083235963028958,-0.05909615199980012,-0.027947946805287893,-0.02215452305812815,-0.00827771190148574
2016-11-30,-0.025734125813326902,-0.05718435011225209,0.021918571994407943,0.05642119433463133,0.08893980047101757,0.1316513925974625,-0.01781391688173406,-0.04415733286921708
2016-12-31,0.00022383845253814982,-0.0026869650770189324,0.008945236196799877,0.019288142589676482,0.01070199553931972,0.03570181311309817,0.016552140369509694,-0.013802860203136702
2017-01-31,0.00634940446093446,0.014626907050618199,0.037003399197709896,0.01295146250650503,0.018309562808332736,-0.002435275634634526,0.04359145109240803,0.07874748682527022
2017-02-28,0.004432163190605465,0.0030343385084543595,0.04079355164312415,0.03495696833137485,0.025665309136141623,0.014076286890752243,0.011906539087759516,0.017407449279623455
2017-03-31,-0.000562327175305799,0.007564576930243705,0.00913364692895402,-0.014659233021259932,0.008798957634971183,-0.011957359317946614,0.03231703080563686,0.03685182449858204
2017-04-30,0.009046197720042448,0.014264610235080077,0.02523333542975581,0.003151137762438916,0.020939796139870737,0.0073565959987853535,0.024241458004851335,0.017009404898820746
2017-05-31,0.006728069512546009,0.019244358730158062,0.02587436526703124,-0.001656099946550471,-0.008378512454915166,-0.030606949834140473,0.03542319288416662,0.028457543139068342
2017-06-30,-9.022200929831303e-05,0.0032682444479830153,-0.0026814031576800623,0.016589525692468854,0.033306867655005234,0.03392140018539269,-0.013018452841748629,0.0046115156250268186
2017-07-31,0.0033811041824380883,0.029316185832071184,0.022517507992887875,0.006613405613570489,0.007643259013894843,0.0019353876400207692,0.043153023043355665,0.06312966808957099
2017-08-31,0.009369760118529857,0.007383634917295323,0.02180352957082854,-0.005943766572364506,0.0016719488624743484,-0.019229746040084983,-0.0004482492379055403,0.023516100095466674
2017-09-30,-0.005700687321839593,-0.019546259031224644,0.009280481214338998,0.023491025261900944,0.0529538390493951,0.06834230101728744,0.02361731131328737,-0.0004459305785033951
2017-10-31,0.0009896555237158822,-0.0076431621371712,0.04225532069521165,0.013086890890319225,0.016311134000126515,0.0034591402920769454,0.01679282355402556,0.03280496660965149
2017-11-30,-0.001494249560533234,0.021089085889198333,0.02947078351875465,0.030488391266496384,0.02846921748190634,0.028990136622817353,0.006893815411560089,-0.0038894499767709867
2017-12-31,0.004383673003220734,0.0016392867634174024,0.006652030291497857,0.010647786139250881,-0.00037480559552949266,-0.015886694336013196,0.0028526203321792565,0.02212597140655248
2018-01-31,-0.008824584735399932,0.031045873142916847,0.07232152181850116,0.04311881078861912,0.039965486969930186,0.01877806581247099,0.061344581280211585,0.09939168435237566
2018-02-28,-0.012302752531510586,-0.008201321547087637,-0.02603420360033981,-0.04835707690264324,-0.02750974472876655,-0.0498861991965216,-0.04834783083042349,-0.05898524365127644
2018-03-31,0.006749048978994976,0.017649368076351646,-0.029937981355937726,-0.023127148867622682,0.011410817828431341,0.007772420624750698,-0.008396295362796957,0.00541452467578285
2018-04-30,-0.009474529481662053,-0.02799985897881241,0.005507210161953102,0.008748613904614677,0.0037456739148573615,0.021835073891075973,0.015212413001438607,-0.028168789770952718
2018-05-31,0.006619997756366791,-0.0201378458508783,0.043825522330613875,0.00590014306669806,0.0622543410193237,0.05832576064244388,-0.018942448131039957,-0.026214931388715668
2018-06-30,0.0009511332582017307,-0.01035705483256677,0.009619020901983744,0.0027258777299286052,0.007147063256540465,0.004187067217848117,-0.03501436093943966,-0.05165242242759727
2018-07-31,-0.00010698248064333615,0.002983854767716787,0.025799508019343387,0.03246024377781542,0.01575904592522437,0.013265554662857504,0.048955781729528525,0.04207413077835365
2018-08-31,0.00546585600541305,-0.006439389815678931,0.057363181067312974,0.020224057855563915,0.06319911021684321,0.028823620710021203,-0.022357669305184125,-0.03767283089024076
2018-09-30,-0.006011256597404202,-0.007403235798503771,0.0030222211875985394,-0.0037763933653600645,-0.023828410543175194,-0.028275090103575873,0.009652522556705234,-0.005791093803809377
2018-10-31,-0.006647813096315236,-0.016640302512521465,-0.08655631253837492,-0.04568555241136529,-0.12523547612531394,-0.08576390153715263,-0.08133559492353826,-0.0876047337848217
2018-11-30,0.005172886760581807,0.008429933956335178,0.008727123330805275,0.028229056392148788,0.015274880582831551,0.015765238013958127,0.004963426769927448,0.049029523266840735
2018-12-31,0.020355713450759927,0.02094453008685515,-0.08658917440504166,-0.10066406674000783,-0.11931240126820641,-0.1261172345330055,-0.06356548608873913,-0.04917240529947453
2019-01-31,0.013542942922120327,0.016141091939290364,0.09180463125715721,0.08407133693744928,0.11799459821219727,0.11501877352856837,0.077813738346038,0.12000631003787898
2019-02-28,-0.0036293160946754277,-0.011785500332410326,0.035927567779061365,0.03195844851730878,0.06450039973623034,0.038987048383114065,0.02536677922014019,-0.015313040238582487
2019-03-31,0.021226754375358814,0.008923710243980976,0.0252659748157682,0.0011348959117893909,-0.014383737690862208,-0.03244028672279531,0.009180033260018261,0.011310139272044939
2019-04-30,-0.0019129127356605213,-0.005878075444931574,0.04737531215951485,0.040050543571325425,0.0311561678577692,0.04137999217728772,0.02929382866989605,0.02353209860403882
2019-05-31,0.019116782218441708,0.011847852175142837,-0.0624999936649282,-0.06403131161604914,-0.0735908921813806,-0.08195912079977696,-0.050329494508735695,-0.07329845724930328
2019-06-30,0.011025481036206708,0.034234416346320184,0.06167342011217092,0.06397934981650044,0.07090680158702156,0.05572095044983438,0.036750751784123015,0.054040964153653226
2019-07-31,0.001910623878865536,-0.012808787058885884,0.02818556488956192,0.015280959942436612,0.0147307874013618,0.008790707790298224,0.0016790258080552345,-0.01914523049150607
2019-08-31,0.027753207083673903,0.018447479353829843,-0.00861672183044504,-0.03005282013305588,-0.04319619220979287,-0.05588637325610579,-0.019239593354182127,-0.03782616177103448
2019-09-30,-0.00608981897435501,-0.010055244296783838,-0.0018757551725384625,0.029539109414538745,-0.010118299909277373,0.04562191085908873,0.03164059125282481,0.016919512487453714
2019-10-31,0.0021324794328758667,0.008918077528449642,0.03100226844890175,0.020590803704411798,0.03201024995566937,0.029794422215403626,0.033890432125832204,0.04184009435954805
2019-11-30,-0.00031045284656339156,-0.014662207441919484,0.04441316798339767,0.03082980164578175,0.05773027918790885,0.022305961426397847,0.011272561775076406,-0.0009395869241852761
2019-12-31,-0.002127864825096193,0.012531878412935793,0.026191602070438247,0.017899534530357197,0.020241058332992168,0.027653331290960814,0.01848066716167529,0.05477208123983557
2020-01-31,0.024260121210667673,0.006068833919735894,0.02530045559190497,-0.012994355319733142,-0.00809162680604858,-0.046422122129103016,-0.01727837947941835,-0.041464117739936746
2020-02-29,0.01369350126636193,-0.0006915913239027294,-0.06631442639314156,-0.0929170142974548,-0.07056936107091216,-0.09627372464998396,-0.07765267625600503,-0.03775827590402414
2020-03-31,-0.005205388663403587,-0.03749611844251699,-0.10311406210524221,-0.18134548201018874,-0.19722874180369077,-0.25501772610310147,-0.14106697770825583,-0.15769992262035992
2020-04-30,0.017087107621597708,0.014546505802346399,0.15030024388980445,0.12128328713396042,0.15523667234984972,0.1318454479871336,0.05817450817778136,0.07354241217777568
2020-05-31,0.00686986643294607,0.009213900338300496,0.06678995909044394,0.03491434439398722,0.09350622951743248,0.031199396907200194,0.05426883597253229,0.029748836208699503
2020-06-30,0.006788593820565625,0.01846710766339732,0.0413954013019362,-0.013144214634514206,0.03751490079507214,0.02384667631688897,0.020623784794315814,0.059899303153682304
2020-07-31,0.013263742474642015,0.03726885450534145,0.0798977178968252,0.04642602962173048,0.036524804188950544,0.025545964529349652,0.03385620843362269,0.08880163818638742
2020-08-31,-0.008081923250501832,0.00431065153030552,0.10170132663310905,0.04080934395007296,0.058109069433644134,0.0536684779696901,0.04722011565775497,0.02887511413819044
2020-09-30,-0.0008892442045841387,-0.012216021544973255,-0.048394173646873595,-0.031006609144914488,-0.02207307855110663,-0.052556323799875626,-0.020467801501185434,-0.010103424249391257
2020-10-31,-0.0056465189720533715,0.010210316064053426,-0.03173683675132433,-0.005778186599742496,0.008953853753888685,0.04291134763313731,-0.03550678079187797,0.014062081398973802
2020-11-30,0.012141335514464613,0.020456004409455275,0.10334951695039774,0.13424138385862916,0.17663667155530094,0.19060075028533796,0.14269412307738127,0.08991278724411189
2020-12-31,-0.00030427284704070967,0.02337937541886803,0.04281267936621869,0.03270390440202564,0.09181614046153252,0.07445799794870567,0.040057082932870136,0.060332632653730345
2021-01-31,-0.004661516907970675,-0.011016075605961406,-0.006280693284334893,-0.005053560629359022,0.0489227709791511,0.055791690084169065,0.0018200009421358576,0.04240639623153131
2021-02-28,-0.01679318985933853,-0.02756176455697179,-0.0002923892443177367,0.05995294867000367,0.031225848846215376,0.09537610470165858,0.02237859554391486,0.007878259860192527
2021-03-31,-0.011473500327551345,-0.0276492150898604,0.01618079222906621,0.05565626626935294,-0.029150510697313115,0.05191285113794675,0.025131863033447388,-0.007258309521265938
2021-04-30,0.007457614385663502,0.01715079198442515,0.07029590947522402,0.04389815941572772,0.02030889679804959,0.020856857308079624,0.029524208337855073,0.011998334460066484
2021-05-31,0.0020381790627368446,0.009877407608001265,-0.01386019169533459,0.022722870881840107,-0.027624410011408806,0.031715337289009105,0.03482264105633637,0.01648762865043607
2021-06-30,0.008332650006734221,-0.017369465760314617,0.05988934128967327,-0.015577438071567085,0.04544845140738096,-0.010505299215917807,-0.024124802112738708,0.005103033334995732
2021-07-31,0.011272378645002856,0.014068119277117486,0.035025657212866435,0.012183801370685643,-0.036935547359532195,-0.0328660329701046,0.021513453239028424,-0.06027304908457509
2021-08-31,-0.002084966485532136,-0.009041665584091807,0.036485420391516366,0.0195035237578014,0.01853022525310455,0.025256354507360745,0.01446744064682215,0.015697596780740897
2021-09-30,-0.0091774868762452,-0.023759150170634014,-0.05795791947348661,-0.040345984872946494,-0.03933112894047264,-0.022988042015756882,-0.03261415119038491,-0.03873297058378811
2021-10-31,-0.00021545730561145504,-0.00444345487623099,0.08916942183266019,0.056659753415448044,0.04813263291739389,0.043370642472217336,0.03179074681632321,0.010718542618853633
2021-11-30,0.0027052349339700132,-0.006971842282436969,0.006308526025105232,-0.035675122688082817,-0.049866953003451675,-0.03552111629958965,-0.045347247595315054,-0.04084848090617155
2021-12-31,-0.004448327499856353,-0.001636400057165921,0.019040936260035446,0.05835996401960797,0.00328692132118813,0.03477258586575216,0.023945791831885055,0.00020486091375881976
